Type;Le nom complet du compte;Nom du compte;Code du compte;Description;Couleur du compte;Notes;Symbole;Espace de noms;Caché;Informations d'imposition;Virtuel
EXPENSE;6 COMPTES DE CHARGES:61 Services extérieurs:616 Primes d'assurances:6163 Assurance - transport:61637 sur ventes;61637 sur ventes;61637;;;;EUR;CURRENCY;F;F;F
EXPENSE;6 COMPTES DE CHARGES:61 Services extérieurs:616 Primes d'assurances:6163 Assurance - transport:61638 sur autres biens;61638 sur autres biens;61638;;;;EUR;CURRENCY;F;F;F
EXPENSE;6 COMPTES DE CHARGES:61 Services extérieurs:616 Primes d'assurances:6164 Risques d'exploitation;6164 Risques d'exploitation;6164;;;;EUR;CURRENCY;F;F;F
EXPENSE;6 COMPTES DE CHARGES:61 Services extérieurs:616 Primes d'assurances:6165 Insolvabilité clients;6165 Insolvabilité clients;6165;;;;EUR;CURRENCY;F;F;F
EXPENSE;6 COMPTES DE CHARGES:61 Services extérieurs:617 Études et recherches;617 Études et recherches;617;;;;EUR;CURRENCY;F;F;F
EXPENSE;6 COMPTES DE CHARGES:61 Services extérieurs:618 Divers;618 Divers;618;;;;EUR;CURRENCY;F;F;T
EXPENSE;6 COMPTES DE CHARGES:61 Services extérieurs:618 Divers:6181 Documentation générale;6181 Documentation générale;6181;;;;EUR;CURRENCY;F;F;F
EXPENSE;6 COMPTES DE CHARGES:61 Services extérieurs:618 Divers:6183 Documentation technique;6183 Documentation technique;6183;;;;EUR;CURRENCY;F;F;F
EXPENSE;6 COMPTES DE CHARGES:61 Services extérieurs:618 Divers:6185 Frais de colloques, séminaires, conférences;6185 Frais de colloques, séminaires, conférences;6185;;;;EUR;CURRENCY;F;F;F
EXPENSE;6 COMPTES DE CHARGES:61 Services extérieurs:619 Rabais, remises et ristournes obtenus sur services extérieurs;619 Rabais, remises et ristournes obtenus sur services extérieurs;619;;;;EUR;CURRENCY;F;F;F
EXPENSE;6 COMPTES DE CHARGES:62 Autres services extérieurs;62 Autres services extérieurs;62;;;;EUR;CURRENCY;F;F;T
EXPENSE;6 COMPTES DE CHARGES:62 Autres services extérieurs:621 Personnel extérieur à l'entité;621 Personnel extérieur à l'entité;621;;;;EUR;CURRENCY;F;F;T
EXPENSE;6 COMPTES DE CHARGES:62 Autres services extérieurs:621 Personnel extérieur à l'entité:6211 Personnel intérimaire;6211 Personnel intérimaire;6211;;;;EUR;CURRENCY;F;F;F
EXPENSE;6 COMPTES DE CHARGES:62 Autres services extérieurs:621 Personnel extérieur à l'entité:6214 Personnel détaché ou prêté à l'entité;6214 Personnel détaché ou prêté à l'entité;6214;;;;EUR;CURRENCY;F;F;F
EXPENSE;6 COMPTES DE CHARGES:62 Autres services extérieurs:622 Rémunérations d'intermédiaires et honoraires;622 Rémunérations d'intermédiaires et honoraires;622;;;;EUR;CURRENCY;F;F;T
EXPENSE;6 COMPTES DE CHARGES:62 Autres services extérieurs:622 Rémunérations d'intermédiaires et honoraires:6221 Commissions et courtages sur achats;6221 Commissions et courtages sur achats;6221;;;;EUR;CURRENCY;F;F;F
EXPENSE;6 COMPTES DE CHARGES:62 Autres services extérieurs:622 Rémunérations d'intermédiaires et honoraires:6222 Commissions et courtages sur ventes;6222 Commissions et courtages sur ventes;6222;;;;EUR;CURRENCY;F;F;F
EXPENSE;6 COMPTES DE CHARGES:62 Autres services extérieurs:622 Rémunérations d'intermédiaires et honoraires:6224 Rémunérations d es transitaires;6224 Rémunérations d es transitaires;6224;;;;EUR;CURRENCY;F;F;F
EXPENSE;6 COMPTES DE CHARGES:62 Autres services extérieurs:622 Rémunérations d'intermédiaires et honoraires:6225 Rémunérations d'affacturage;6225 Rémunérations d'affacturage;6225;;;;EUR;CURRENCY;F;F;F
EXPENSE;6 COMPTES DE CHARGES:62 Autres services extérieurs:622 Rémunérations d'intermédiaires et honoraires:6226 Honoraires;6226 Honoraires;6226;;;;EUR;CURRENCY;F;F;F
EXPENSE;6 COMPTES DE CHARGES:62 Autres services extérieurs:622 Rémunérations d'intermédiaires et honoraires:6227 Frais d'actes et de contentieux;6227 Frais d'actes et de contentieux;6227;;;;EUR;CURRENCY;F;F;F
EXPENSE;6 COMPTES DE CHARGES:62 Autres services extérieurs:622 Rémunérations d'intermédiaires et honoraires:6228 Divers;6228 Divers;6228;;;;EUR;CURRENCY;F;F;F
EXPENSE;6 COMPTES DE CHARGES:62 Autres services extérieurs:623 Publicité, publications, relations publiques;623 Publicité, publications, relations publiques;623;;;;EUR;CURRENCY;F;F;T
EXPENSE;6 COMPTES DE CHARGES:62 Autres services extérieurs:623 Publicité, publications, relations publiques:6231 Annonces et insertions;6231 Annonces et insertions;6231;;;;EUR;CURRENCY;F;F;F
EXPENSE;6 COMPTES DE CHARGES:62 Autres services extérieurs:623 Publicité, publications, relations publiques:6232 Échantillons;6232 Échantillons;6232;;;;EUR;CURRENCY;F;F;F
EXPENSE;6 COMPTES DE CHARGES:62 Autres services extérieurs:623 Publicité, publications, relations publiques:6233 Foires et expositions;6233 Foires et expositions;6233;;;;EUR;CURRENCY;F;F;F
EXPENSE;6 COMPTES DE CHARGES:62 Autres services extérieurs:623 Publicité, publications, relations publiques:6234 Cadeaux à la clientèle;6234 Cadeaux à la clientèle;6234;;;;EUR;CURRENCY;F;F;F
EXPENSE;6 COMPTES DE CHARGES:62 Autres services extérieurs:623 Publicité, publications, relations publiques:6235 Primes;6235 Primes;6235;;;;EUR;CURRENCY;F;F;F
EXPENSE;6 COMPTES DE CHARGES:62 Autres services extérieurs:623 Publicité, publications, relations publiques:6236 Catalogues et imprimés;6236 Catalogues et imprimés;6236;;;;EUR;CURRENCY;F;F;F
EXPENSE;6 COMPTES DE CHARGES:62 Autres services extérieurs:623 Publicité, publications, relations publiques:6237 Publications;6237 Publications;6237;;;;EUR;CURRENCY;F;F;F
EXPENSE;6 COMPTES DE CHARGES:62 Autres services extérieurs:623 Publicité, publications, relations publiques:6238 Divers (pourboires, dons courants);6238 Divers (pourboires, dons courants);6238;;;;EUR;CURRENCY;F;F;F
EXPENSE;6 COMPTES DE CHARGES:62 Autres services extérieurs:624 Transports de biens et transports collectifs du personnel;624 Transports de biens et transports collectifs du personnel;624;;;;EUR;CURRENCY;F;F;T
EXPENSE;6 COMPTES DE CHARGES:62 Autres services extérieurs:624 Transports de biens et transports collectifs du personnel:6241 Transports sur acha ts;6241 Transports sur acha ts;6241;;;;EUR;CURRENCY;F;F;F
EXPENSE;6 COMPTES DE CHARGES:62 Autres services extérieurs:624 Transports de biens et transports collectifs du personnel:6242 Transports sur ventes;6242 Transports sur ventes;6242;;;;EUR;CURRENCY;F;F;F
EXPENSE;6 COMPTES DE CHARGES:62 Autres services extérieurs:624 Transports de biens et transports collectifs du personnel:6243 Transports entre établissements ou chantiers;6243 Transports entre établissements ou chantiers;6243;;;;EUR;CURRENCY;F;F;F
EXPENSE;6 COMPTES DE CHARGES:62 Autres services extérieurs:624 Transports de biens et transports collectifs du personnel:6244 Transports administratifs;6244 Transports administratifs;6244;;;;EUR;CURRENCY;F;F;F
EXPENSE;6 COMPTES DE CHARGES:62 Autres services extérieurs:624 Transports de biens et transports collectifs du personnel:6247 Transports collectifs du personnel;6247 Transports collectifs du personnel;6247;;;;EUR;CURRENCY;F;F;F
EXPENSE;6 COMPTES DE CHARGES:62 Autres services extérieurs:624 Transports de biens et transports collectifs du personnel:6248 Divers;6248 Divers;6248;;;;EUR;CURRENCY;F;F;F
EXPENSE;6 COMPTES DE CHARGES:62 Autres services extérieurs:625 Déplacements, missions et réceptions;625 Déplacements, missions et réceptions;625;;;;EUR;CURRENCY;F;F;T
EXPENSE;6 COMPTES DE CHARGES:62 Autres services extérieurs:625 Déplacements, missions et réceptions:6251 Voyages et déplacements;6251 Voyages et déplacements;6251;;;;EUR;CURRENCY;F;F;F
EXPENSE;6 COMPTES DE CHARGES:62 Autres services extérieurs:625 Déplacements, missions et réceptions:6255 Frais de déménagement;6255 Frais de déménagement;6255;;;;EUR;CURRENCY;F;F;F
EXPENSE;6 COMPTES DE CHARGES:62 Autres services extérieurs:625 Déplacements, missions et réceptions:6256 Missions;6256 Missions;6256;;;;EUR;CURRENCY;F;F;F
EXPENSE;6 COMPTES DE CHARGES:62 Autres services extérieurs:625 Déplacements, missions et réceptions:6257 Réceptions;6257 Réceptions;6257;;;;EUR;CURRENCY;F;F;F
EXPENSE;6 COMPTES DE CHARGES:62 Autres services extérieurs:626 Frais postaux et de télécommunications;626 Frais postaux et de télécommunications;626;;;;EUR;CURRENCY;F;F;F
EXPENSE;6 COMPTES DE CHARGES:62 Autres services extérieurs:627 Services bancaires et assimilés;627 Services bancaires et assimilés;627;;;;EUR;CURRENCY;F;F;T
EXPENSE;6 COMPTES DE CHARGES:62 Autres services extérieurs:627 Services bancaires et assimilés:6271 Frais sur titres (achat, vente, garde);6271 Frais sur titres (achat, vente, garde);6271;;;;EUR;CURRENCY;F;F;F
EXPENSE;6 COMPTES DE CHARGES:62 Autres services extérieurs:627 Services bancaires et assimilés:6272 Commissions et frais sur émission d'emprunts;6272 Commissions et frais sur émission d'emprunts;6272;;;;EUR;CURRENCY;F;F;F
EXPENSE;6 COMPTES DE CHARGES:62 Autres services extérieurs:627 Services bancaires et assimilés:6275 Frais sur effets;6275 Frais sur effets;6275;;;;EUR;CURRENCY;F;F;F
EXPENSE;6 COMPTES DE CHARGES:62 Autres services extérieurs:627 Services bancaires et assimilés:6276 Location de coffres;6276 Location de coffres;6276;;;;EUR;CURRENCY;F;F;F
EXPENSE;6 COMPTES DE CHARGES:62 Autres services extérieurs:627 Services bancaires et assimilés:6278 Autres frais et commissions sur prestations de services;6278 Autres frais et commissions sur prestations de services;6278;;;;EUR;CURRENCY;F;F;F
EXPENSE;6 COMPTES DE CHARGES:62 Autres services extérieurs:628 Divers;628 Divers;628;;;;EUR;CURRENCY;F;F;T
EXPENSE;6 COMPTES DE CHARGES:62 Autres services extérieurs:628 Divers:6281 Concours divers (cotisations);6281 Concours divers (cotisations);6281;;;;EUR;CURRENCY;F;F;F
EXPENSE;6 COMPTES DE CHARGES:62 Autres services extérieurs:628 Divers:6284 Frais de recrutement de personnel;6284 Frais de recrutement de personnel;6284;;;;EUR;CURRENCY;F;F;F
EXPENSE;6 COMPTES DE CHARGES:62 Autres services extérieurs:629 Rabais, remises et ristournes obtenus sur autres services extérieurs;629 Rabais, remises et ristournes obtenus sur autres services extérieurs;629;;;;EUR;CURRENCY;F;F;F
EXPENSE;6 COMPTES DE CHARGES:63 Impôts, taxes et versements assimilés;63 Impôts, taxes et versements assimilés;63;;;;EUR;CURRENCY;F;F;T
EXPENSE;6 COMPTES DE CHARGES:63 Impôts, taxes et versements assimilés:631 Impôts, taxes et versements assimilés sur rémunérations (administrations des impôts);631 Impôts, taxes et versements assimilés sur rémunérations (administrations des impôts);631;;;;EUR;CURRENCY;F;F;T
EXPENSE;6 COMPTES DE CHARGES:63 Impôts, taxes et versements assimilés:631 Impôts, taxes et versements assimilés sur rémunérations (administrations des impôts):6311 Taxe sur les salaires;6311 Taxe sur les salaires;6311;;;;EUR;CURRENCY;F;F;F
EXPENSE;6 COMPTES DE CHARGES:63 Impôts, taxes et versements assimilés:631 Impôts, taxes et versements assimilés sur rémunérations (administrations des impôts):6314 Cotisation pour défaut d'investissement obligatoire dans la construction;6314 Cotisation pour défaut d'investissement obligatoire dans la construction;6314;;;;EUR;CURRENCY;F;F;F
EXPENSE;6 COMPTES DE CHARGES:63 Impôts, taxes et versements assimilés:631 Impôts, taxes et versements assimilés sur rémunérations (administrations des impôts):6318 Autres;6318 Autres;6318;;;;EUR;CURRENCY;F;F;F
EXPENSE;6 COMPTES DE CHARGES:63 Impôts, taxes et versements assimilés:633 Impôts, taxes et versements assimilés sur rémunérations (autres organismes);633 Impôts, taxes et versements assimilés sur rémunérations (autres organismes);633;;;;EUR;CURRENCY;F;F;T
EXPENSE;6 COMPTES DE CHARGES:63 Impôts, taxes et versements assimilés:633 Impôts, taxes et versements assimilés sur rémunérations (autres organismes):6331 Versement de transport;6331 Versement de transport;6331;;;;EUR;CURRENCY;F;F;F
EXPENSE;6 COMPTES DE CHARGES:63 Impôts, taxes et versements assimilés:633 Impôts, taxes et versements assimilés sur rémunérations (autres organismes):6332 Allocations logement;6332 Allocations logement;6332;;;;EUR;CURRENCY;F;F;F
EXPENSE;6 COMPTES DE CHARGES:63 Impôts, taxes et versements assimilés:633 Impôts, taxes et versements assimilés sur rémunérations (autres organismes):6333 Contribution unique des employeurs à la formation professionnelle;6333 Contribution unique des employeurs à la formation professionnelle;6333;;;;EUR;CURRENCY;F;F;F
EXPENSE;6 COMPTES DE CHARGES:63 Impôts, taxes et versements assimilés:633 Impôts, taxes et versements assimilés sur rémunérations (autres organismes):6334 Participation des employeurs à l'effort de construction;6334 Participation des employeurs à l'effort de construction;6334;;;;EUR;CURRENCY;F;F;F
EXPENSE;6 COMPTES DE CHARGES:63 Impôts, taxes et versements assimilés:633 Impôts, taxes et versements assimilés sur rémunérations (autres organismes):6335 Versements libératoires ouvrant droit à l'exonération de la taxe d'apprentissage;6335 Versements libératoires ouvrant droit à l'exonération de la taxe d'apprentissage;6335;;;;EUR;CURRENCY;F;F;F
EXPENSE;6 COMPTES DE CHARGES:63 Impôts, taxes et versements assimilés:633 Impôts, taxes et versements assimilés sur rémunérations (autres organismes):6338 Autres;6338 Autres;6338;;;;EUR;CURRENCY;F;F;F
EXPENSE;6 COMPTES DE CHARGES:63 Impôts, taxes et versements assimilés:635 Autres impôts, taxes et versements assimilés (administrations des impôts);635 Autres impôts, taxes et versements assimilés (administrations des impôts);635;;;;EUR;CURRENCY;F;F;T
EXPENSE;6 COMPTES DE CHARGES:63 Impôts, taxes et versements assimilés:635 Autres impôts, taxes et versements assimilés (administrations des impôts):6351 Impôts directs (sauf impôts sur les bénéfices);6351 Impôts directs (sauf impôts sur les bénéfices);6351;;;;EUR;CURRENCY;F;F;T
EXPENSE;6 COMPTES DE CHARGES:63 Impôts, taxes et versements assimilés:635 Autres impôts, taxes et versements assimilés (administrations des impôts):6351 Impôts directs (sauf impôts sur les bénéfices):63511 Contribution économique territoriale;63511 Contribution économique territoriale;63511;;;;EUR;CURRENCY;F;F;F
EXPENSE;6 COMPTES DE CHARGES:63 Impôts, taxes et versements assimilés:635 Autres impôts, taxes et versements assimilés (administrations des impôts):6351 Impôts directs (sauf impôts sur les bénéfices):63512 Taxes foncières;63512 Taxes foncières;63512;;;;EUR;CURRENCY;F;F;F
EXPENSE;6 COMPTES DE CHARGES:63 Impôts, taxes et versements assimilés:635 Autres impôts, taxes et versements assimilés (administrations des impôts):6351 Impôts directs (sauf impôts sur les bénéfices):63513 Autres impôts locaux;63513 Autres impôts locaux;63513;;;;EUR;CURRENCY;F;F;F
EXPENSE;6 COMPTES DE CHARGES:63 Impôts, taxes et versements assimilés:635 Autres impôts, taxes et versements assimilés (administrations des impôts):6351 Impôts directs (sauf impôts sur les bénéfices):63514 Taxe sur les véhicules des sociétés;63514 Taxe sur les véhicules des sociétés;63514;;;;EUR;CURRENCY;F;F;F
EXPENSE;6 COMPTES DE CHARGES:63 Impôts, taxes et versements assimilés:635 Autres impôts, taxes et versements assimilés (administrations des impôts):6352 Taxe sur le chiffre d'affaires non récupérables;6352 Taxe sur le chiffre d'affaires non récupérables;6352;;;;EUR;CURRENCY;F;F;F
EXPENSE;6 COMPTES DE CHARGES:63 Impôts, taxes et versements assimilés:635 Autres impôts, taxes et versements assimilés (administrations des impôts):6353 Impôts indirects;6353 Impôts indirects;6353;;;;EUR;CURRENCY;F;F;F
EXPENSE;6 COMPTES DE CHARGES:63 Impôts, taxes et versements assimilés:635 Autres impôts, taxes et versements assimilés (administrations des impôts):6354 Droits d'enregistrement et de timbre;6354 Droits d'enregistrement et de timbre;6354;;;;EUR;CURRENCY;F;F;T
EXPENSE;6 COMPTES DE CHARGES:63 Impôts, taxes et versements assimilés:635 Autres impôts, taxes et versements assimilés (administrations des impôts):6354 Droits d'enregistrement et de timbre:63541 Droits de mutation;63541 Droits de mutation;63541;;;;EUR;CURRENCY;F;F;F
EXPENSE;6 COMPTES DE CHARGES:63 Impôts, taxes et versements assimilés:635 Autres impôts, taxes et versements assimilés (administrations des impôts):6358 Autres droits;6358 Autres droits;6358;;;;EUR;CURRENCY;F;F;F
EXPENSE;6 COMPTES DE CHARGES:63 Impôts, taxes et versements assimilés:637 Autres impôts, taxes et versements assimilés (autres organismes);637 Autres impôts, taxes et versements assimilés (autres organismes);637;;;;EUR;CURRENCY;F;F;T
EXPENSE;6 COMPTES DE CHARGES:63 Impôts, taxes et versements assimilés:637 Autres impôts, taxes et versements assimilés (autres organismes):6371 Contribution sociale de solidarité à la charge des sociétés;6371 Contribution sociale de solidarité à la charge des sociétés;6371;;;;EUR;CURRENCY;F;F;F
EXPENSE;6 COMPTES DE CHARGES:63 Impôts, taxes et versements assimilés:637 Autres impôts, taxes et versements assimilés (autres organismes):6372 Taxes perçues par les organismes publics internationaux;6372 Taxes perçues par les organismes publics internationaux;6372;;;;EUR;CURRENCY;F;F;F
EXPENSE;6 COMPTES DE CHARGES:63 Impôts, taxes et versements assimilés:637 Autres impôts, taxes et versements assimilés (autres organismes):6374 Impôts et taxes exigibles à l'étranger;6374 Impôts et taxes exigibles à l'étranger;6374;;;;EUR;CURRENCY;F;F;F
EXPENSE;6 COMPTES DE CHARGES:63 Impôts, taxes et versements assimilés:637 Autres impôts, taxes et versements assimilés (autres organismes):6378 Taxes diverses;6378 Taxes diverses;6378;;;;EUR;CURRENCY;F;F;F
EXPENSE;6 COMPTES DE CHARGES:63 Impôts, taxes et versements assimilés:638 Rappel d’impôts (autres qu’impôts sur les bénéfices);638 Rappel d’impôts (autres qu’impôts sur les bénéfices);638;;;;EUR;CURRENCY;F;F;F
EXPENSE;6 COMPTES DE CHARGES:64 Charges de personnel;64 Charges de personnel;64;;;;EUR;CURRENCY;F;F;T
EXPENSE;6 COMPTES DE CHARGES:64 Charges de personnel:641 Rémunérations du personnel;641 Rémunérations du personnel;641;;;;EUR;CURRENCY;F;F;T
